09-29-2025 14:33:35 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@883,0%@729,0%@729,0%@729,0%@883,0%@883,0%@883,0%@883,off,off,off,off] EMC_FREQ 8%@665 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40C soc0@40.5C gpu@39.406C tj@43.343C soc1@39.875C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:33:59 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,14%@729,0%@729,14%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.968C soc0@40.593C gpu@39.312C tj@43.125C soc1@39.937C VDD_GPU_SOC 2399mW/2694mW VDD_CPU_CV 399mW/728mW VIN_SYS_5V0 3215mW/3269mW
09-29-2025 14:33:59 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.937C soc0@40.468C gpu@39.312C tj@42.906C soc1@39.875C VDD_GPU_SOC 2399mW/2693mW VDD_CPU_CV 399mW/728mW VIN_SYS_5V0 3215mW/3269mW
09-29-2025 14:33:59 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.906C soc0@40.531C gpu@39.281C tj@43.031C soc1@39.843C VDD_GPU_SOC 2399mW/2693mW VDD_CPU_CV 399mW/727mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.906C soc0@40.531C gpu@39.312C tj@43.187C soc1@39.812C VDD_GPU_SOC 2399mW/2693mW VDD_CPU_CV 399mW/727mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@40.031C soc0@40.531C gpu@39.218C tj@43.093C soc1@39.875C VDD_GPU_SOC 2399mW/2692mW VDD_CPU_CV 399mW/726mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40C soc0@40.5C gpu@39.281C tj@43.312C soc1@39.843C VDD_GPU_SOC 2399mW/2692mW VDD_CPU_CV 399mW/726mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.968C soc0@40.656C gpu@39.468C tj@43C soc1@39.937C VDD_GPU_SOC 2399mW/2691mW VDD_CPU_CV 399mW/725mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.968C soc0@40.437C gpu@39.531C tj@43.062C soc1@40C VDD_GPU_SOC 2399mW/2691mW VDD_CPU_CV 399mW/725mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.937C soc0@40.468C gpu@39.25C tj@43C soc1@39.843C VDD_GPU_SOC 2399mW/2690mW VDD_CPU_CV 399mW/724mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.937C soc0@40.562C gpu@39.375C tj@43.062C soc1@39.937C VDD_GPU_SOC 2399mW/2690mW VDD_CPU_CV 399mW/723mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@40.093C soc0@40.562C gpu@39.531C tj@42.906C soc1@39.875C VDD_GPU_SOC 2399mW/2689mW VDD_CPU_CV 399mW/723mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@40.031C soc0@40.468C gpu@39.187C tj@43.281C soc1@39.906C VDD_GPU_SOC 2399mW/2689mW VDD_CPU_CV 399mW/722mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.906C soc0@40.437C gpu@39.468C tj@42.906C soc1@39.968C VDD_GPU_SOC 2399mW/2688mW VDD_CPU_CV 399mW/722mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.968C soc0@40.5C gpu@39.531C tj@43.031C soc1@40.093C VDD_GPU_SOC 2399mW/2688mW VDD_CPU_CV 399mW/721mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@39.968C soc0@40.593C gpu@39.343C tj@43.187C soc1@39.843C VDD_GPU_SOC 2399mW/2687mW VDD_CPU_CV 399mW/721mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@40C soc0@40.562C gpu@39.375C tj@42.906C soc1@39.906C VDD_GPU_SOC 2399mW/2687mW VDD_CPU_CV 399mW/720mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.968C soc0@40.562C gpu@39.281C tj@43.343C soc1@39.906C VDD_GPU_SOC 2399mW/2686mW VDD_CPU_CV 399mW/720mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.875C soc0@40.406C gpu@39.156C tj@43C soc1@40C VDD_GPU_SOC 2399mW/2686mW VDD_CPU_CV 399mW/719mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@39.937C soc0@40.437C gpu@39.187C tj@43.093C soc1@39.968C VDD_GPU_SOC 2399mW/2685mW VDD_CPU_CV 399mW/719mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@40C soc0@40.5C gpu@39.531C tj@43.125C soc1@40.062C VDD_GPU_SOC 2399mW/2685mW VDD_CPU_CV 399mW/718mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,25%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.218C soc2@40.031C soc0@40.593C gpu@39.406C tj@43.218C soc1@39.875C VDD_GPU_SOC 2399mW/2684mW VDD_CPU_CV 399mW/718mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:00 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,20%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@40C soc0@40.687C gpu@39.218C tj@42.906C soc1@39.937C VDD_GPU_SOC 2399mW/2684mW VDD_CPU_CV 399mW/717mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.937C soc0@40.625C gpu@39.281C tj@43.062C soc1@39.906C VDD_GPU_SOC 2399mW/2683mW VDD_CPU_CV 399mW/717mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,16%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.906C soc0@40.562C gpu@39.312C tj@43.093C soc1@40C VDD_GPU_SOC 2399mW/2683mW VDD_CPU_CV 399mW/716mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,25%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@40.031C soc0@40.5C gpu@39.531C tj@43.093C soc1@39.812C VDD_GPU_SOC 2399mW/2682mW VDD_CPU_CV 399mW/715mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.968C soc0@40.5C gpu@39.156C tj@43.125C soc1@39.843C VDD_GPU_SOC 2399mW/2682mW VDD_CPU_CV 399mW/715mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@40.031C soc0@40.562C gpu@39.437C tj@42.968C soc1@39.906C VDD_GPU_SOC 2399mW/2682mW VDD_CPU_CV 399mW/714mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1728,0%@729,14%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.906C soc0@40.5C gpu@39.25C tj@43.062C soc1@39.906C VDD_GPU_SOC 2399mW/2681mW VDD_CPU_CV 399mW/714mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.937C soc0@40.562C gpu@39.281C tj@42.937C soc1@40.062C VDD_GPU_SOC 2399mW/2681mW VDD_CPU_CV 399mW/713mW VIN_SYS_5V0 3220mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@40C soc0@40.75C gpu@39.406C tj@43.062C soc1@39.906C VDD_GPU_SOC 2399mW/2680mW VDD_CPU_CV 399mW/713mW VIN_SYS_5V0 3220mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.968C soc0@40.531C gpu@39.218C tj@43C soc1@39.812C VDD_GPU_SOC 2399mW/2680mW VDD_CPU_CV 399mW/712mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@40C soc0@40.5C gpu@39.156C tj@43.093C soc1@39.812C VDD_GPU_SOC 2399mW/2679mW VDD_CPU_CV 399mW/712mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@39.937C soc0@40.625C gpu@39.25C tj@43.281C soc1@39.843C VDD_GPU_SOC 2399mW/2679mW VDD_CPU_CV 399mW/711mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,14%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@40.031C soc0@40.656C gpu@39.156C tj@42.906C soc1@39.906C VDD_GPU_SOC 2399mW/2678mW VDD_CPU_CV 399mW/711mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:34:01 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@39.937C soc0@40.625C gpu@39.312C tj@43.312C soc1@39.875C VDD_GPU_SOC 2399mW/2678mW VDD_CPU_CV 399mW/710mW VIN_SYS_5V0 3220mW/3266mW
09-29-2025 14:34:01 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,14%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.875C soc0@40.468C gpu@39.625C tj@42.937C soc1@40.031C VDD_GPU_SOC 2399mW/2677mW VDD_CPU_CV 399mW/710mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:34:01 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@40C soc0@40.5C gpu@39.187C tj@43.062C soc1@39.812C VDD_GPU_SOC 2399mW/2677mW VDD_CPU_CV 399mW/709mW VIN_SYS_5V0 3220mW/3266mW
09-29-2025 14:34:01 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@40C soc0@40.531C gpu@39.187C tj@43.25C soc1@39.843C VDD_GPU_SOC 2399mW/2677mW VDD_CPU_CV 399mW/709mW VIN_SYS_5V0 3220mW/3266mW
09-29-2025 14:34:01 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@40.062C soc0@40.562C gpu@39.281C tj@42.968C soc1@39.843C VDD_GPU_SOC 2399mW/2676mW VDD_CPU_CV 399mW/708mW VIN_SYS_5V0 3220mW/3265mW
09-29-2025 14:34:01 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@40.062C soc0@40.593C gpu@39.343C tj@43.25C soc1@39.875C VDD_GPU_SOC 2399mW/2676mW VDD_CPU_CV 399mW/708mW VIN_SYS_5V0 3321mW/3266mW
09-29-2025 14:34:01 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.937C soc0@40.468C gpu@39.25C tj@42.968C soc1@39.906C VDD_GPU_SOC 2399mW/2675mW VDD_CPU_CV 399mW/707mW VIN_SYS_5V0 3321mW/3266mW
09-29-2025 14:34:02 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.875C soc0@40.468C gpu@39.343C tj@43.156C soc1@40.062C VDD_GPU_SOC 2399mW/2675mW VDD_CPU_CV 399mW/707mW VIN_SYS_5V0 3321mW/3266mW
09-29-2025 14:34:02 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@40.031C soc0@40.5C gpu@39.437C tj@43.062C soc1@39.843C VDD_GPU_SOC 2399mW/2674mW VDD_CPU_CV 399mW/706mW VIN_SYS_5V0 3321mW/3266mW
09-29-2025 14:34:02 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@40C soc0@40.531C gpu@39.156C tj@43.156C soc1@39.812C VDD_GPU_SOC 2399mW/2674mW VDD_CPU_CV 399mW/706mW VIN_SYS_5V0 3315mW/3266mW
