09-29-2025 14:32:50 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [50%@729,0%@729,0%@729,0%@729,0%@1303,0%@1113,0%@1113,0%@1113,off,off,off,off] EMC_FREQ 2%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@39.937C soc0@40.593C gpu@39.531C tj@43.093C soc1@39.812C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@39.875C soc0@40.5C gpu@39.25C tj@43.187C soc1@39.75C VDD_GPU_SOC 2399mW/2642mW VDD_CPU_CV 399mW/868mW VIN_SYS_5V0 3215mW/3286mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.781C soc0@40.531C gpu@39.468C tj@42.843C soc1@39.75C VDD_GPU_SOC 2399mW/2642mW VDD_CPU_CV 399mW/868mW VIN_SYS_5V0 3215mW/3286mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.875C soc0@40.406C gpu@39.562C tj@43C soc1@39.906C VDD_GPU_SOC 2399mW/2641mW VDD_CPU_CV 399mW/867mW VIN_SYS_5V0 3215mW/3286mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.906C soc0@40.531C gpu@39.093C tj@42.906C soc1@39.875C VDD_GPU_SOC 2399mW/2641mW VDD_CPU_CV 399mW/867mW VIN_SYS_5V0 3215mW/3286mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [40%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.906C soc0@40.437C gpu@39.156C tj@43.062C soc1@39.812C VDD_GPU_SOC 2399mW/2641mW VDD_CPU_CV 399mW/866mW VIN_SYS_5V0 3215mW/3286mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@39.968C soc0@40.562C gpu@39.468C tj@43.312C soc1@39.812C VDD_GPU_SOC 2399mW/2641mW VDD_CPU_CV 399mW/865mW VIN_SYS_5V0 3215mW/3286mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.875C soc0@40.562C gpu@39.156C tj@43.031C soc1@39.875C VDD_GPU_SOC 2399mW/2640mW VDD_CPU_CV 399mW/865mW VIN_SYS_5V0 3215mW/3286mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.812C soc0@40.437C gpu@39.125C tj@43C soc1@39.937C VDD_GPU_SOC 2399mW/2640mW VDD_CPU_CV 399mW/864mW VIN_SYS_5V0 3215mW/3286mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,28%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.937C soc0@40.468C gpu@39.343C tj@43.156C soc1@39.906C VDD_GPU_SOC 2399mW/2640mW VDD_CPU_CV 399mW/863mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:18 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.875C soc0@40.468C gpu@39.156C tj@43C soc1@39.812C VDD_GPU_SOC 2399mW/2639mW VDD_CPU_CV 399mW/863mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@39.906C soc0@40.437C gpu@39.093C tj@43.156C soc1@39.781C VDD_GPU_SOC 2399mW/2639mW VDD_CPU_CV 399mW/862mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.875C soc0@40.593C gpu@39.187C tj@42.937C soc1@39.875C VDD_GPU_SOC 2399mW/2639mW VDD_CPU_CV 399mW/862mW VIN_SYS_5V0 3315mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.968C soc0@40.531C gpu@39.062C tj@42.843C soc1@39.812C VDD_GPU_SOC 2399mW/2638mW VDD_CPU_CV 399mW/861mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@39.937C soc0@40.531C gpu@39.218C tj@42.937C soc1@39.843C VDD_GPU_SOC 2399mW/2638mW VDD_CPU_CV 399mW/860mW VIN_SYS_5V0 3315mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.937C soc0@40.375C gpu@39.437C tj@42.906C soc1@39.937C VDD_GPU_SOC 2399mW/2638mW VDD_CPU_CV 399mW/860mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [40%@1728,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.968C soc0@40.375C gpu@39.125C tj@42.968C soc1@39.937C VDD_GPU_SOC 2399mW/2637mW VDD_CPU_CV 399mW/859mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [100%@1113,0%@1344,16%@1344,0%@1344,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@39.968C soc0@40.406C gpu@39.062C tj@43.093C soc1@39.781C VDD_GPU_SOC 2399mW/2637mW VDD_CPU_CV 399mW/859mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@806,0%@806,0%@806,25%@806,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.937C soc0@40.406C gpu@39.5C tj@43.062C soc1@39.656C VDD_GPU_SOC 2399mW/2637mW VDD_CPU_CV 399mW/858mW VIN_SYS_5V0 3315mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.875C soc0@40.406C gpu@39.562C tj@42.937C soc1@39.781C VDD_GPU_SOC 2399mW/2636mW VDD_CPU_CV 399mW/858mW VIN_SYS_5V0 3315mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1267,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.812C soc0@40.5C gpu@39.093C tj@43.062C soc1@39.781C VDD_GPU_SOC 2399mW/2636mW VDD_CPU_CV 399mW/857mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [66%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.937C soc0@40.562C gpu@39.187C tj@42.875C soc1@39.812C VDD_GPU_SOC 2399mW/2636mW VDD_CPU_CV 399mW/856mW VIN_SYS_5V0 3315mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [100%@1113,0%@1420,0%@1420,0%@1420,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.937C soc0@40.468C gpu@39.281C tj@42.937C soc1@39.812C VDD_GPU_SOC 2399mW/2636mW VDD_CPU_CV 399mW/856mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@1492,25%@729,0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.875C soc0@40.5C gpu@39.437C tj@42.937C soc1@39.812C VDD_GPU_SOC 2399mW/2635mW VDD_CPU_CV 399mW/855mW VIN_SYS_5V0 3315mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,0%@1651,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.906C soc0@40.343C gpu@39.25C tj@42.875C soc1@39.843C VDD_GPU_SOC 2399mW/2635mW VDD_CPU_CV 399mW/855mW VIN_SYS_5V0 3315mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [28%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@39.968C soc0@40.437C gpu@39.187C tj@43.156C soc1@39.781C VDD_GPU_SOC 2399mW/2635mW VDD_CPU_CV 399mW/854mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.937C soc0@40.437C gpu@39.156C tj@42.968C soc1@39.781C VDD_GPU_SOC 2399mW/2634mW VDD_CPU_CV 399mW/853mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.968C soc0@40.562C gpu@39.468C tj@43.25C soc1@39.875C VDD_GPU_SOC 2399mW/2634mW VDD_CPU_CV 399mW/853mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.968C soc0@40.468C gpu@39.031C tj@42.875C soc1@39.875C VDD_GPU_SOC 2399mW/2634mW VDD_CPU_CV 399mW/852mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.937C soc0@40.562C gpu@39.312C tj@42.843C soc1@39.875C VDD_GPU_SOC 2399mW/2633mW VDD_CPU_CV 399mW/852mW VIN_SYS_5V0 3215mW/3285mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.875C soc0@40.343C gpu@39.437C tj@42.843C soc1@39.812C VDD_GPU_SOC 2399mW/2633mW VDD_CPU_CV 399mW/851mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:19 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,25%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.906C soc0@40.437C gpu@39.218C tj@43.031C soc1@39.812C VDD_GPU_SOC 2399mW/2633mW VDD_CPU_CV 399mW/851mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.812C soc0@40.5C gpu@39.312C tj@43.343C soc1@39.812C VDD_GPU_SOC 2399mW/2633mW VDD_CPU_CV 399mW/850mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,25%@729,33%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.812C soc0@40.406C gpu@39.25C tj@42.968C soc1@39.812C VDD_GPU_SOC 2399mW/2632mW VDD_CPU_CV 399mW/849mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.906C soc0@40.406C gpu@39.312C tj@42.968C soc1@39.781C VDD_GPU_SOC 2399mW/2632mW VDD_CPU_CV 399mW/849mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.875C soc0@40.468C gpu@39.5C tj@42.968C soc1@39.781C VDD_GPU_SOC 2399mW/2632mW VDD_CPU_CV 399mW/848mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [28%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@39.968C soc0@40.531C gpu@39.062C tj@43.156C soc1@39.781C VDD_GPU_SOC 2399mW/2631mW VDD_CPU_CV 399mW/848mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.937C soc0@40.531C gpu@39.343C tj@42.906C soc1@39.812C VDD_GPU_SOC 2399mW/2631mW VDD_CPU_CV 399mW/847mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,0%@729,14%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.812C soc0@40.562C gpu@39.375C tj@42.906C soc1@39.812C VDD_GPU_SOC 2399mW/2631mW VDD_CPU_CV 399mW/847mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.843C soc0@40.375C gpu@39.562C tj@42.875C soc1@39.843C VDD_GPU_SOC 2399mW/2631mW VDD_CPU_CV 399mW/846mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.906C soc0@40.343C gpu@39.281C tj@42.968C soc1@39.718C VDD_GPU_SOC 2399mW/2630mW VDD_CPU_CV 399mW/846mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.906C soc0@40.406C gpu@39.218C tj@43.156C soc1@39.812C VDD_GPU_SOC 2399mW/2630mW VDD_CPU_CV 399mW/845mW VIN_SYS_5V0 3215mW/3284mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.906C soc0@40.468C gpu@39.25C tj@43.031C soc1@39.781C VDD_GPU_SOC 2399mW/2630mW VDD_CPU_CV 399mW/844mW VIN_SYS_5V0 3215mW/3283mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,16%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.937C soc0@40.562C gpu@39.281C tj@43.25C soc1@39.875C VDD_GPU_SOC 2399mW/2629mW VDD_CPU_CV 399mW/844mW VIN_SYS_5V0 3215mW/3283mW
09-29-2025 14:33:20 RAM 15619/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.906C soc0@40.468C gpu@39.531C tj@42.937C soc1@39.968C VDD_GPU_SOC 2399mW/2629mW VDD_CPU_CV 399mW/843mW VIN_SYS_5V0 3215mW/3283mW
